GeoFips,GeoName,LineCode,Description,2023
39740,"Reading, PA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",82.686
39740,"Reading, PA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",118.716
39740,"Reading, PA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.633
39820,"Redding, CA (Metropolitan Statistical Area)",1,RPPs: All items,102.836
39820,"Redding, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.560
39820,"Redding, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",90.518
39820,"Redding, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",142.424
39820,"Redding, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.294
39900,"Reno, NV (Metropolitan Statistical Area)",1,RPPs: All items,97.448
39900,"Reno, NV (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.587
39900,"Reno, NV (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",118.669
39900,"Reno, NV (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",88.545
39900,"Reno, NV (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",94.105
40060,"Richmond, VA (Metropolitan Statistical Area)",1,RPPs: All items,97.988
40060,"Richmond, VA (Metropolitan Statistical Area)",2,"  RPPs: Goods",96.729
40060,"Richmond, VA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",101.006
40060,"Richmond, VA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",88.809
40060,"Richmond, VA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.379
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",1,RPPs: All items,107.929
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.330
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",131.967
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",156.574
40140,"Riverside-San Bernardino-Ontario, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",101.597
40220,"Roanoke, VA (Metropolitan Statistical Area)",1,RPPs: All items,90.944
40220,"Roanoke, VA (Metropolitan Statistical Area)",2,"  RPPs: Goods",96.729
40220,"Roanoke, VA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",67.585
40220,"Roanoke, VA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",89.524
40220,"Roanoke, VA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.379
40340,"Rochester, MN (Metropolitan Statistical Area)",1,RPPs: All items,93.114
40340,"Rochester, MN (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.930
40340,"Rochester, MN (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",92.894
40340,"Rochester, MN (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",90.118
40340,"Rochester, MN (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",91.625
40380,"Rochester, NY (Metropolitan Statistical Area)",1,RPPs: All items,97.667
40380,"Rochester, NY (Metropolitan Statistical Area)",2,"  RPPs: Goods",98.137
40380,"Rochester, NY (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",93.528
40380,"Rochester, NY (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",131.580
40380,"Rochester, NY (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.604
40420,"Rockford, IL (Metropolitan Statistical Area)",1,RPPs: All items,90.067
40420,"Rockford, IL (Metropolitan Statistical Area)",2,"  RPPs: Goods",92.491
40420,"Rockford, IL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",64.902
40420,"Rockford, IL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",85.479
40420,"Rockford, IL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.195
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",1,RPPs: All items,88.237
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",2,"  RPPs: Goods",96.458
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",51.794
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",85.286
40580,"Rocky Mount, NC (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.136
40660,"Rome, GA (Metropolitan Statistical Area)",1,RPPs: All items,90.223
40660,"Rome, GA (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.911
40660,"Rome, GA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",60.366
40660,"Rome, GA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",89.584
40660,"Rome, GA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.049
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",1,RPPs: All items,108.888
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.560
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",133.463
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",132.742
40900,"Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.294
40980,"Saginaw, MI (Metropolitan Statistical Area)",1,RPPs: All items,89.260
40980,"Saginaw, MI (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.313
40980,"Saginaw, MI (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",59.317
40980,"Saginaw, MI (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",96.651
40980,"Saginaw, MI (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.880
41060,"St. Cloud, MN (Metropolitan Statistical Area)",1,RPPs: All items,89.333
41060,"St. Cloud, MN (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.930
41060,"St. Cloud, MN (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",74.917
41060,"St. Cloud, MN (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",90.626
41060,"St. Cloud, MN (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",91.625
41100,"St. George, UT (Metropolitan Statistical Area)",1,RPPs: All items,96.063
41100,"St. George, UT (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.018
41100,"St. George, UT (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",110.435
41100,"St. George, UT (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",71.627
41100,"St. George, UT (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",94.365
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",1,RPPs: All items,87.803
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.130
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",59.301
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",90.496
41140,"St. Joseph, MO-KS (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",93.319
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",1,RPPs: All items,96.312
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",2,"  RPPs: Goods",101.874
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",80.284
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",81.869
41180,"St. Louis, MO-IL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.182
41420,"Salem, OR (Metropolitan Statistical Area)",1,RPPs: All items,102.410
41420,"Salem, OR (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.556
41420,"Salem, OR (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",95.339
41420,"Salem, OR (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",90.355
41420,"Salem, OR (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.199
41500,"Salinas, CA (Metropolitan Statistical Area)",1,RPPs: All items,112.988
41500,"Salinas, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.560
41500,"Salinas, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",166.642
41500,"Salinas, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",135.209
41500,"Salinas, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.294
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",1,RPPs: All items,95.120
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",2,"  RPPs: Goods",96.189
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",86.767
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",97.051
41540,"Salisbury, MD-DE (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.260
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",1,RPPs: All items,96.404
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.018
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",118.617
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",72.928
41620,"Salt Lake City, UT (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",94.365
41660,"San Angelo, TX (Metropolitan Statistical Area)",1,RPPs: All items,90.869
41660,"San Angelo, TX (Metropolitan Statistical Area)",2,"  RPPs: Goods",91.935
41660,"San Angelo, TX (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",78.887
41660,"San Angelo, TX (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",89.419
41660,"San Angelo, TX (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.265
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",1,RPPs: All items,93.727
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",2,"  RPPs: Goods",91.935
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",94.162
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",88.530
41700,"San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.265
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",1,RPPs: All items,111.491
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",103.537
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",185.829
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",154.242
41740,"San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",100.651
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",1,RPPs: All items,118.225
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",117.206
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",200.176
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",157.477
41860,"San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",105.669
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",1,RPPs: All items,112.867
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.560
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",213.011
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",135.181
41940,"San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.294
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",1,RPPs: All items,110.819
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.560
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",149.596
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",127.129
42020,"San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.294
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",1,RPPs: All items,112.590
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.560
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",175.138
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",133.763
42100,"Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.294
42140,"Santa Fe, NM (Metropolitan Statistical Area)",1,RPPs: All items,93.370
42140,"Santa Fe, NM (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.413
42140,"Santa Fe, NM (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",90.889
42140,"Santa Fe, NM (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",75.891
42140,"Santa Fe, NM (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",93.686
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",1,RPPs: All items,113.488
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.560
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",175.478
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",127.966
42200,"Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.294
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",1,RPPs: All items,110.084
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.560
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",146.622
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",135.976
42220,"Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.294
42340,"Savannah, GA (Metropolitan Statistical Area)",1,RPPs: All items,95.569
42340,"Savannah, GA (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.911
42340,"Savannah, GA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",89.899
42340,"Savannah, GA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",86.547
42340,"Savannah, GA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.049
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",1,RPPs: All items,92.968
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",2,"  RPPs: Goods",98.458
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",68.821
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",116.686
42540,"Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.633
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",1,RPPs: All items,112.991
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",2,"  RPPs: Goods",107.915
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",151.547
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",85.325
42660,"Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",108.229
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",1,RPPs: All items,96.919
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.611
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",93.322
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",92.055
42680,"Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.484
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",1,RPPs: All items,91.278
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.611
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",66.474
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",91.991
42700,"Sebring-Avon Park, FL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.484
43100,"Sheboygan, WI (Metropolitan Statistical Area)",1,RPPs: All items,90.765
43100,"Sheboygan, WI (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.114
43100,"Sheboygan, WI (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",67.330
43100,"Sheboygan, WI (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",88.794
43100,"Sheboygan, WI (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.969
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",1,RPPs: All items,91.804
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",2,"  RPPs: Goods",91.935
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",82.942
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",89.584
43300,"Sherman-Denison, TX (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.265
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",1,RPPs: All items,87.128
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",2,"  RPPs: Goods",92.036
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",59.681
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",78.122
43340,"Shreveport-Bossier City, LA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.340
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",1,RPPs: All items,86.678
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.066
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",63.930
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",86.427
43420,"Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",93.260
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",1,RPPs: All items,88.148
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.245
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",62.188
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",85.251
43580,"Sioux City, IA-NE-SD (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",92.789
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",1,RPPs: All items,90.281
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",2,"  RPPs: Goods",96.069
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",74.764
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",81.001
43620,"Sioux Falls, SD (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",91.807
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",1,RPPs: All items,91.415
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.931
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",71.443
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",88.251
43780,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.644
43900,"Spartanburg, SC (Metropolitan Statistical Area)",1,RPPs: All items,90.648
43900,"Spartanburg, SC (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.554
43900,"Spartanburg, SC (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",69.187
43900,"Spartanburg, SC (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",86.062
43900,"Spartanburg, SC (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.404
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",1,RPPs: All items,101.031
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.775
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",93.630
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",82.373
44060,"Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",102.889
44100,"Springfield, IL (Metropolitan Statistical Area)",1,RPPs: All items,90.549
44100,"Springfield, IL (Metropolitan Statistical Area)",2,"  RPPs: Goods",92.491
44100,"Springfield, IL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",65.206
44100,"Springfield, IL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",87.716
44100,"Springfield, IL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.195
44140,"Springfield, MA (Metropolitan Statistical Area)",1,RPPs: All items,98.422
44140,"Springfield, MA (Metropolitan Statistical Area)",2,"  RPPs: Goods",97.519
44140,"Springfield, MA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",84.071
44140,"Springfield, MA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",155.177
44140,"Springfield, MA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",101.580
44180,"Springfield, MO (Metropolitan Statistical Area)",1,RPPs: All items,89.272
44180,"Springfield, MO (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.157
44180,"Springfield, MO (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",68.049
44180,"Springfield, MO (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",86.431
44180,"Springfield, MO (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",93.257
44220,"Springfield, OH (Metropolitan Statistical Area)",1,RPPs: All items,88.667
44220,"Springfield, OH (Metropolitan Statistical Area)",2,"  RPPs: Goods",93.316
44220,"Springfield, OH (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",58.528
44220,"Springfield, OH (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",90.857
44220,"Springfield, OH (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.784
44300,"State College, PA (Metropolitan Statistical Area)",1,RPPs: All items,93.224
44300,"State College, PA (Metropolitan Statistical Area)",2,"  RPPs: Goods",98.458
44300,"State College, PA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",72.441
44300,"State College, PA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",118.447
44300,"State College, PA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.633
44420,"Staunton, VA (Metropolitan Statistical Area)",1,RPPs: All items,92.595
44420,"Staunton, VA (Metropolitan Statistical Area)",2,"  RPPs: Goods",96.729
44420,"Staunton, VA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",75.127
44420,"Staunton, VA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",89.339
44420,"Staunton, VA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",98.379
44700,"Stockton, CA (Metropolitan Statistical Area)",1,RPPs: All items,107.420
44700,"Stockton, CA (Metropolitan Statistical Area)",2,"  RPPs: Goods",104.560
44700,"Stockton, CA (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",120.236
44700,"Stockton, CA (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",138.992
44700,"Stockton, CA (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",104.294
44940,"Sumter, SC (Metropolitan Statistical Area)",1,RPPs: All items,86.250
44940,"Sumter, SC (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.554
44940,"Sumter, SC (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",54.196
44940,"Sumter, SC (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",86.018
44940,"Sumter, SC (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.404
45060,"Syracuse, NY (Metropolitan Statistical Area)",1,RPPs: All items,95.174
45060,"Syracuse, NY (Metropolitan Statistical Area)",2,"  RPPs: Goods",98.137
45060,"Syracuse, NY (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",79.570
45060,"Syracuse, NY (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",131.748
45060,"Syracuse, NY (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.604
45220,"Tallahassee, FL (Metropolitan Statistical Area)",1,RPPs: All items,95.280
45220,"Tallahassee, FL (Metropolitan Statistical Area)",2,"  RPPs: Goods",95.611
45220,"Tallahassee, FL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",82.814
45220,"Tallahassee, FL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",92.973
45220,"Tallahassee, FL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.484
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",1,RPPs: All items,103.433
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",2,"  RPPs: Goods",101.263
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",123.334
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",95.322
45300,"Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",99.440
45460,"Terre Haute, IN (Metropolitan Statistical Area)",1,RPPs: All items,88.224
45460,"Terre Haute, IN (Metropolitan Statistical Area)",2,"  RPPs: Goods",94.057
45460,"Terre Haute, IN (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",55.948
45460,"Terre Haute, IN (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",87.385
45460,"Terre Haute, IN (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",97.592
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",1,RPPs: All items,85.308
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",2,"  RPPs: Goods",92.000
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",3,"  RPPs: Services: Housing",54.878
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",4,"  RPPs: Services: Utilities",85.997
45500,"Texarkana, TX-AR (Metropolitan Statistical Area)",5,"  RPPs: Services: Other",95.250
45540,"The Villages, FL (Metropolitan Statistical Area)",1,RPPs: All items,94.292
